signal_message_id,symbol,pair,update_id,reply_to_message_id,categories,severity,likely_real_outcome,likely_false_positive,target_hits_found,profit_percent_values,update_text,signal_text
6819,TIA,USDT,6903,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #DASHUSDT

Direction: Short

Leverage: 5-10x

#DASH has already broken down the Descending Triangle and is looking bearish.

Entry: 34.40 - 35$ (Buy partially)

Targets: 33.60 - 32.80 - 32 - 31.40 - 30$ (Short term)

Stop loss: 35.50$","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6904,6903.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6906,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #1000LUNCUSDT

Direction: Short

Leverage: 5-10x

#1000LUNC has already broken down the symmetrical triangle and is looking bearish.

Entry: 0.03310 - 0.03360 (Enter partially)

Targets: 0.03240 - 0.03180 - 0.03120 - 0.03040 - 0.02920 - 0.02800 (Short term)

Stop-loss: 0.03420","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6907,6906.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6908,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #SAFEUSDT

Direction: Short

Leverage: 5-10x

#SAFE has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.0947 - $0.0960 (Enter partially)

Targets: $0.0925 - $0.0905 - $0.0885 - $0.0865 - $0.0840 (Short term)

Stop-loss: $0.0980","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6909,6908.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6913,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ARKUSDT

Direction: Long

Leverage: 5-10x

#ARK already broke out of the Symmetrical triangle and is looking Bullish.

Entry: 0.1925 - 0.1880$ (Buy partially)

Targets: 0.1980 - 0.2020 - 0.2060 - 0.2120 - 0.2200$ (Short term)

Stop-loss: 0.1840$","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6914,6913.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6915,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #EPICUSDT

Direction: Long

Leverage: 5-10x

#EPIC already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 0.3065 - 0.3000$ (Buy partially)

Targets: 0.3140 - 0.3200 - 0.3260 - 0.3340 - 0.3400$ (Short term)

Stop-loss: 0.2950$","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6916,6915.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6918,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #KNCUSDT

Direction: Long

Leverage: 5-10x

#KNC has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.1515 - $0.1490 (Buy partially)

Targets: $0.1540 - $0.1570 - $0.1610 - $0.1650 - $0.1700 - $0.1750 (Short term)

Stop-loss: $0.1470","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6919,6918.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6920,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 619.5 - 616$ (Buy partially)

Targets: 630 - 642.5 - 655.3 - 668$ (Short term)

Stop-loss: 612$","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6921,6920.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6924,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #IOTAUSDT

Direction: Long

Leverage: 5-10x

#IOTA already broke out of the Falling Wedge pattern and is looking bullish.

Entry: $0.0688 - $0.0670 (Buy partially)

Targets: $0.0700 - $0.0715 - $0.0730 - $0.0745 - $0.0780 - $0.0820 (Short term)

Stop-loss: $0.0660","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6925,6924.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6927,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #GRTUSDT

Direction: Long

Leverage: 5-10x

#GRT has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.02805 - $0.02750 (Buy partially)

Targets: $0.02860 - $0.02920 - $0.02980 - $0.03040 - $0.03100 (Short term)

Stop-loss: $0.02700","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6928,6927.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6935,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BEAMXUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the cup and handle pattern and is looking bullish.

Entry: $0.002500 - $0.002460 (Buy partially)

Targets: $0.002550 - $0.002600 - $0.002660 - $0.002750 (Short term)

Stop loss: $0.0024000","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6936,6935.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6940,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #MORPHOUSDT

Direction: Long

Leverage: 5-10x

#MORPHO already breaked out the Falling wedge pattern and looking Bullish.

Entry: 1.3450 - 1.2800$(Buy partially)

Targets: 1.40 - 1.45 - 1.50 - 1.55 - 1.65 - 1.78 - 1.90$(Short term)

Stop-loss: 1.20$","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6827,ETH,USDT,6828,6827.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200"
6827,ETH,USDT,6859,,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

Ethereum is currently trading around $2940. It is moving inside a symmetrical triangle on the hourly timeframe. So, the possible scenarios are: if the price pumps from here and breaks above the triangle, then we may see bullish momentum. Otherwise, if the price dumps from here and breaks down the triangle, then we may see bearish momentum. Keep an eye on it.","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200"
6827,ETH,USDT,6887,,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

Ethereum is currently trading around $2315. It is exactly at an important support level on the weekly timeframe. The possible scenarios are: if the price breaks below the support, it could drop towards the lower support zone. Otherwise, if it finds support, we may see a bounce back from there. Keep an eye on it and stay tuned for further updates.","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200"
6827,ETH,USDT,6899,6887.0,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

#Ethereum is currently trading at $2080. It precisely broke the support and tested the lower support zone, as per our previous update. Those who followed us and opened a short position have booked good profits. Now, the possible scenarios are: if the dump continues, it may again test the lower support zone. Otherwise, if it pumps from here and breaks above the resistance zone, then we may see bullish momentum. Keep an eye on it and stay tuned with us for further updates✅","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200"
6827,ETH,USDT,6902,,unclassified_related,low,False,False,[],[],"JUST IN: Bitmine added 40,613 $ETH over the past week. 

The firm now holds ~4.326M ETH, with ~2.9M ETH staked.","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200"
6827,ETH,USDT,6931,,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

Ethereum is now currently trading around $2100. It has already broken out of the Cup and Handle pattern, which is a bullish pattern. So, the possible scenario is that, according to the pattern, we can see bullish momentum, and the price can go towards the upper resistance zone. Keep an eye on it and stay tuned with us for further updates.✔️","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200"
6837,BNB,USDT,6838,6837.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB has already broken out of the Head and Shoulders pattern and is looking bullish.

Entry: $954 - $920 (Buy partially)

Targets: $975 - $995 - $1015 - $1060 (Short term)

Stop-loss: $900"
6837,BNB,USDT,6901,,unclassified_related,low,False,False,[],[],"#BNBUSDT UPDATE:

#BNB is currently trading around $639. It is moving inside a downward channel on an hourly timeframe. So, a possible scenario is if the price pumps from here and breaks above the channel, then we may see short-term bullish momentum. Keep an eye on it.","Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB has already broken out of the Head and Shoulders pattern and is looking bullish.

Entry: $954 - $920 (Buy partially)

Targets: $975 - $995 - $1015 - $1060 (Short term)

Stop-loss: $900"
6837,BNB,USDT,6920,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB already broke out of the Cup and handle pattern and is looking Bullish.

Entry: 619.5 - 616$ (Buy partially)

Targets: 630 - 642.5 - 655.3 - 668$ (Short term)

Stop-loss: 612$","Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB has already broken out of the Head and Shoulders pattern and is looking bullish.

Entry: $954 - $920 (Buy partially)

Targets: $975 - $995 - $1015 - $1060 (Short term)

Stop-loss: $900"
6848,OP,USDT,6849,6848.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6851,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #CHRUSDT

Direction: Short

Leverage: 5-10x

#CHR has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.0425 - $0.0436 (Enter partially)

Targets: $0.0420 - $0.0410 - $0.0400 - $0.0392 - $0.0370(Short term)

Stop-loss: $0.0442","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6853,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #CHRUSDT

Direction: Short

Leverage: 5-10x

#CHR has already broken down the Descending Triangle pattern and is looking bearish.

Entry: $0.0418 - $0.0424 (Enter partially)

Targets: $0.0410 - $0.0400 - $0.0390 - $0.0382 - $0.0360(Short term)

Stop-loss: $0.0428","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6856,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ARCUSDT

Direction: Short

Leverage: 5-10x

#ARC has already broken down the Inverse cup and handle pattern and is looking bearish.

Entry: $0.06470 - $0.06650 (Enter partially)

Targets: $0.06350 - $0.06200 - $0.06070 - $0.05900 - $0.05600 - $0.05200(Short term)

Stop-loss: $0.06750","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6860,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #AEVOUSDT

Direction: Long

Leverage: 5-10x

#AEVO has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.03790 - $0.03760 (Buy partially)

Targets: $0.03870 - $0.03950 - $0.04030 - $0.04200 (Short term)

Stop-loss: $0.03720","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6864,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #TURBOUSDT

Direction: Short

Leverage: 5-10x

#TURBO has already broken down the symmetrical triangle and is looking bearish.

Entry: $0.00152 - $0.001535 (Enter partially)

Targets: $0.00149 - $0.00146 - $0.00143 - $0.00140 - $0.00136 (Short term)

Stop-loss: $0.00155","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6867,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #XMRUSDT

Direction: Short

Leverage: 5-10x

#XMR has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $468.1 - $485 (Enter partially)

Targets: $456 - $440 - $424 - $412 - $380 - $340 (Short term)

Stop-loss: $500","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6869,6858.0,unclassified_related,low,False,False,[],[],"#BTCUSDT UPDATE:

Bitcoin is currently trading around $87,200. It is dumping exactly as predicted in our previous update. While others suggested Bitcoin might pump, we had already informed you about it. Those who opened a short position are now in good profit. Further dumping is expected, and it could test the lower support zone soon. Keep an eye on it and stay tuned with us for further updates.","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6874,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #PHAUSDT

Direction: Short

Leverage: 5-10x

#PHA has already broken down the Descending Triangle and is looking bearish.

Entry: $0.03610 - $0.03700 (Enter partially)

Targets: $0.03550 - $0.03450 - $0.03350 - $0.03250 - $0.03100 - $0.02900 (Short term)

Stop-loss: $0.03800","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6882,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #INJUSDT

Direction: Short

Leverage: 5-10x

#INJ has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $3.960 - $4.200 (Enter partially)

Targets: $3.850 - $3.750 - $3.650 - $3.550 - $3.400 - $3.200 (Short term)

Stop-loss: $4.350","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6884,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #DOTUSDT

Direction: Short

Leverage: 5-10x

#DOT has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $1.670 - $1.770(Enter partially)

Targets: $1.640 - $1.600 - $1.570 - $1.530 - $1.460 - $1.400 (Short term)

Stop-loss: $1.820","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6887,,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

Ethereum is currently trading around $2315. It is exactly at an important support level on the weekly timeframe. The possible scenarios are: if the price breaks below the support, it could drop towards the lower support zone. Otherwise, if it finds support, we may see a bounce back from there. Keep an eye on it and stay tuned for further updates.","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6891,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #IOSTUSDT

Direction: Short

Leverage: 5-10x

#IOST has already broken down the Descending Triangle pattern and is looking bearish.

Entry: $0.001345 - $0.001450(Enter partially)

Targets: $0.001320 - $0.001280 - $0.001240 - $0.001200 - $0.001120 - $0.001050 - $0.000950 - $0.000880 - $0.000800 (Short term)

Stop-loss: $0.001500","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6897,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BATUSDT

Direction: Long

Leverage: 5-10x

#BAT has already broken out of the resistance zone and is looking bullish.

Entry: $0.1305 - $0.1250 (Buy partially)

Targets: $0.1340 - $0.1370 - $0.1400 - $0.1430 - $0.1490 - $0.1550 (Short term)

Stop-loss: $0.1200","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6899,6887.0,unclassified_related,low,False,False,[],[],"#ETHUSDT UPDATE:

#Ethereum is currently trading at $2080. It precisely broke the support and tested the lower support zone, as per our previous update. Those who followed us and opened a short position have booked good profits. Now, the possible scenarios are: if the dump continues, it may again test the lower support zone. Otherwise, if it pumps from here and breaks above the resistance zone, then we may see bullish momentum. Keep an eye on it and stay tuned with us for further updates✅","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
6848,OP,USDT,6903,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #DASHUSDT

Direction: Short

Leverage: 5-10x

#DASH has already broken down the Descending Triangle and is looking bearish.

Entry: 34.40 - 35$ (Buy partially)

Targets: 33.60 - 32.80 - 32 - 31.40 - 30$ (Short term)

Stop loss: 35.50$","Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120"
